"c_custkey"|"revenue"|"c_acctbal"|"n_name"
88684|66036.8313|631.24|"KENYA"
56360|66019.5732|8292.07|"CHINA"
47776|66009.0816|759.86|"ARGENTINA"
17230|66007.8804|1400.39|"FRANCE"
20800|66004.8260|7085.34|"SAUDI ARABIA"
70076|66003.5040|6747.49|"IRAN"
20195|65994.6508|3378.54|"JAPAN"
70054|65993.3640|-244.35|"JAPAN"
24601|65990.0962|8363.39|"VIETNAM"
3410|65981.4588|7191.67|"JAPAN"
15950|65973.1198|2125.39|"INDIA"
107089|65971.2676|8512.17|"ARGENTINA"
79529|65966.0001|-52.39|"INDIA"
54452|65965.2206|7613.60|"ARGENTINA"
94907|65959.4967|9501.38|"EGYPT"
148036|65957.9558|3871.36|"MOROCCO"
56093|65955.9288|1736.43|"PERU"
98504|65954.7180|4421.66|"PERU"
134239|65950.9095|6177.46|"CHINA"
47944|65949.6145|4497.72|"INDIA"
33535|65946.6720|4464.42|"JAPAN"
49475|65944.5096|5377.05|"ARGENTINA"
77458|65942.5428|143.13|"MOROCCO"
129163|65942.0536|8931.08|"JORDAN"
120835|65935.4500|6168.77|"IRAN"
140636|65924.9712|3689.10|"ETHIOPIA"
124390|65923.3260|7990.55|"EGYPT"
144035|65921.7852|8778.43|"VIETNAM"
143281|65919.6462|9658.54|"INDONESIA"
136504|65918.9895|6955.57|"CANADA"
28754|65918.9476|-348.77|"UNITED KINGDOM"
11225|65917.9968|8668.81|"ROMANIA"
61882|65907.3562|716.27|"RUSSIA"
60346|65906.1360|-142.13|"ARGENTINA"
24740|65905.3850|5000.23|"ARGENTINA"
19957|65898.1008|7684.26|"ALGERIA"
9001|65894.1760|3632.69|"MOZAMBIQUE"
52397|65887.3180|8244.57|"CHINA"
122635|65886.6924|993.50|"CANADA"
125245|65886.2798|4170.34|"KENYA"
14954|65883.6115|7208.72|"ROMANIA"
140471|65871.3600|1246.01|"ALGERIA"
132772|65869.5990|7554.15|"IRAN"
133163|65853.7803|9274.73|"GERMANY"
138610|65852.1194|3184.09|"MOROCCO"
28135|65848.9952|8956.20|"KENYA"
85478|65848.2002|1475.86|"JORDAN"
113485|65848.1824|3431.77|"ETHIOPIA"
47767|65847.7594|5845.47|"GERMANY"
85732|65841.6528|968.40|"MOROCCO"
129664|65840.7990|9417.86|"UNITED KINGDOM"
144652|65828.8320|5297.64|"VIETNAM"
688|65812.5220|3354.47|"INDIA"
29389|65811.3940|4522.90|"GERMANY"
50905|65803.1392|-306.79|"INDIA"
67628|65797.2850|3642.95|"JORDAN"
133868|65793.9064|5317.03|"ARGENTINA"
88702|65793.8400|8617.36|"PERU"
147494|65792.4514|3544.14|"KENYA"
65992|65790.6084|1753.00|"ALGERIA"
102995|65787.2540|4075.95|"VIETNAM"
57538|65786.3910|6220.10|"BRAZIL"
140203|65782.1736|5748.57|"BRAZIL"
93686|65770.6500|6546.07|"JORDAN"
51244|65767.2960|2111.41|"UNITED KINGDOM"
49732|65762.5092|-543.26|"EGYPT"
75178|65755.5327|4116.44|"SAUDI ARABIA"
136624|65750.4522|6694.35|"PERU"
45253|65747.6348|1046.58|"VIETNAM"
29402|65739.2523|3496.45|"MOROCCO"
17641|65737.4256|1657.95|"FRANCE"
89284|65737.2450|-590.00|"CHINA"
93676|65724.6408|-949.86|"UNITED KINGDOM"
42601|65718.2600|1625.21|"JAPAN"
52441|65702.1476|4275.58|"JORDAN"
69562|65686.5720|8305.14|"ALGERIA"
85691|65683.3410|2332.13|"UNITED STATES"
32897|65681.8926|4139.54|"ALGERIA"
88214|65676.0360|8534.59|"UNITED KINGDOM"
55483|65673.7776|8379.67|"MOROCCO"
37822|65662.9010|7724.14|"INDONESIA"
137389|65644.6527|4449.63|"CHINA"
126052|65636.7329|1856.65|"UNITED KINGDOM"
120646|65627.4714|6565.95|"JORDAN"
120790|65625.8472|7740.09|"SAUDI ARABIA"
73274|65623.9982|7594.70|"IRAQ"
77629|65613.1967|846.10|"BRAZIL"
135817|65607.5376|4180.80|"JAPAN"
132268|65602.8480|-773.61|"ETHIOPIA"
25406|65593.5945|1602.90|"KENYA"
30847|65587.8498|8413.92|"EGYPT"
4537|65584.3000|1412.41|"ROMANIA"
125911|65580.6230|7020.63|"UNITED STATES"
117164|65579.4761|8409.12|"GERMANY"
106565|65578.2336|315.25|"UNITED STATES"
141245|65577.0988|-881.28|"KENYA"
79445|65576.4732|7902.82|"SAUDI ARABIA"
43880|65573.8560|6008.39|"INDIA"
70942|65569.9500|4134.79|"ROMANIA"
105305|65568.3408|4045.14|"MOZAMBIQUE"
144691|65562.6517|3480.85|"CANADA"
121400|65562.4718|3395.30|"ETHIOPIA"
101183|65557.8198|2664.02|"ROMANIA"
47464|65553.5472|7002.58|"UNITED KINGDOM"
122875|65552.9070|8776.74|"IRAN"
138160|65549.8590|2055.89|"INDIA"
66647|65546.8074|6500.81|"ROMANIA"
26867|65539.7788|1808.91|"MOZAMBIQUE"
141724|65533.9364|3196.07|"UNITED KINGDOM"
121309|65528.2929|6342.24|"IRAQ"
88570|65522.8119|6446.29|"ETHIOPIA"
84950|65520.4680|9942.71|"VIETNAM"
82837|65520.0150|88.38|"MOROCCO"
75404|65518.8120|-699.45|"KENYA"
93830|65511.9360|93.44|"UNITED STATES"
50558|65499.5326|5127.71|"RUSSIA"
139342|65495.9032|1626.99|"VIETNAM"
134|65491.0080|4608.90|"IRAQ"
82442|65484.7656|1507.69|"PERU"
103234|65484.3690|7127.96|"MOZAMBIQUE"
99940|65484.0693|4129.96|"INDONESIA"
80432|65481.5513|6917.37|"MOZAMBIQUE"
87452|65480.8513|2654.44|"GERMANY"
14827|65467.9800|1599.09|"ARGENTINA"
2407|65467.0332|5264.91|"PERU"
93190|65462.7785|138.88|"GERMANY"
99925|65458.6800|805.53|"ARGENTINA"
146057|65458.2474|6231.22|"GERMANY"
45370|65457.4200|1711.11|"CANADA"
58675|65443.4120|3586.59|"GERMANY"
32590|65443.3720|9012.53|"KENYA"
40811|65442.8640|9173.07|"INDONESIA"
61720|65440.0650|5688.31|"UNITED KINGDOM"
149822|65426.3610|2447.20|"BRAZIL"
499|65423.2143|4293.76|"KENYA"
48175|65422.3072|9568.34|"UNITED KINGDOM"
85048|65421.7668|7968.80|"RUSSIA"
113936|65404.5378|3606.01|"SAUDI ARABIA"
47006|65402.1422|499.06|"PERU"
1801|65400.2745|6806.86|"CANADA"
144226|65379.2160|1473.90|"RUSSIA"
68785|65371.8654|9196.62|"ETHIOPIA"
87593|65371.3312|1956.20|"INDIA"
134359|65371.3281|3077.53|"CANADA"
108421|65369.4041|599.72|"JORDAN"
134321|65364.3648|9599.44|"ALGERIA"
116932|65358.5382|9170.29|"ALGERIA"
128080|65347.2486|7505.48|"JORDAN"
10355|65337.4416|8830.15|"VIETNAM"
26092|65335.8837|7953.88|"IRAQ"
46928|65327.5854|2029.55|"INDIA"
86170|65324.1600|1898.04|"CHINA"
51719|65319.1836|2025.58|"UNITED KINGDOM"
108797|65317.9776|5234.12|"ALGERIA"
120074|65313.8820|2663.75|"ARGENTINA"
74960|65312.7840|1998.65|"INDONESIA"
18632|65308.7760|3584.46|"BRAZIL"
118696|65302.2177|3486.68|"ALGERIA"
123932|65298.1644|470.13|"IRAQ"
92381|65291.7000|9281.97|"BRAZIL"
62278|65287.6660|72.78|"FRANCE"
26785|65276.7052|-394.77|"CANADA"
89248|65267.2278|80.75|"JORDAN"
10300|65267.0000|6534.73|"INDONESIA"
21148|65258.9672|-28.40|"ARGENTINA"
123079|65257.9200|5844.91|"EGYPT"
64226|65253.0452|-807.87|"EGYPT"
99883|65252.6956|4743.19|"PERU"
116137|65249.1224|7830.81|"JAPAN"
29810|65242.8532|4785.93|"ETHIOPIA"
143105|65241.3408|3372.79|"JORDAN"
32944|65240.6430|4574.31|"INDIA"
47033|65239.6480|5954.97|"JAPAN"
120076|65237.9250|7548.97|"IRAN"
37726|65234.1640|2605.92|"SAUDI ARABIA"
149803|65228.9718|9204.81|"JORDAN"
96245|65223.5800|1313.67|"INDONESIA"
25463|65212.2180|2769.53|"BRAZIL"
36178|65210.1667|5270.94|"UNITED STATES"
10291|65204.4536|1864.13|"RUSSIA"
88802|65200.5990|2591.55|"IRAN"
33371|65194.3020|3411.23|"SAUDI ARABIA"
86605|65186.2080|6620.42|"SAUDI ARABIA"
21550|65184.0736|5247.52|"UNITED STATES"
27286|65177.9640|6933.57|"JAPAN"
22555|65177.1585|7642.97|"UNITED STATES"
72586|65176.3130|5517.27|"INDIA"
24403|65175.9276|8760.55|"UNITED KINGDOM"
111458|65175.7500|6791.20|"PERU"
34040|65175.7274|1103.72|"SAUDI ARABIA"
77057|65169.8376|3255.38|"UNITED KINGDOM"
74692|65159.8772|3113.44|"BRAZIL"
92530|65147.5516|6535.96|"VIETNAM"
125377|65140.0200|15.02|"KENYA"
67088|65137.8560|800.03|"EGYPT"
66304|65137.4424|9982.07|"GERMANY"
48934|65134.5150|243.03|"GERMANY"
134338|65128.7040|4625.72|"VIETNAM"
41416|65127.8001|9211.88|"GERMANY"
118885|65119.1310|-229.88|"PERU"
35890|65114.7772|-756.50|"CHINA"
97078|65108.5551|5193.90|"ARGENTINA"
102944|65108.5400|9428.96|"IRAN"
77510|65107.6214|1796.12|"RUSSIA"
16355|65107.6200|6495.88|"BRAZIL"
26107|65105.2808|2839.22|"UNITED KINGDOM"
70457|65100.7352|5576.77|"VIETNAM"
122642|65099.1283|1999.83|"INDIA"
76699|65097.0210|5745.22|"IRAN"
38474|65096.9410|3669.74|"INDIA"
443|65094.5482|3726.22|"CANADA"
73273|65094.3702|1401.84|"MOROCCO"
61690|65093.4602|6684.67|"CHINA"
54223|65089.1090|-307.90|"UNITED STATES"
16148|65085.8526|3455.38|"ALGERIA"
84701|65085.4093|8208.27|"BRAZIL"
34156|65084.7540|-97.84|"VIETNAM"
1720|65077.8842|5496.84|"GERMANY"
54058|65075.6600|6201.92|"IRAN"
118375|65075.5004|8303.55|"ROMANIA"
86393|65071.8150|3458.17|"BRAZIL"
117784|65052.4152|6203.09|"SAUDI ARABIA"
59461|65046.1390|4134.73|"JAPAN"
133900|65046.0272|7103.12|"MOROCCO"
706|65043.7325|6496.08|"ROMANIA"
19324|65035.4496|6725.47|"MOROCCO"
4876|65032.9416|8671.02|"ETHIOPIA"
57820|65028.1848|4177.75|"GERMANY"
25855|65025.5577|7194.28|"IRAQ"
113609|65011.8060|-436.49|"INDONESIA"
26731|65011.1858|-751.69|"ARGENTINA"
140219|65008.4358|6937.72|"UNITED KINGDOM"
102628|65004.3200|7752.35|"ETHIOPIA"
119213|65002.2828|8637.28|"GERMANY"
142763|65001.0081|9754.09|"MOROCCO"
95003|64998.7758|6205.77|"CANADA"
105800|64993.7808|1783.70|"MOROCCO"
5795|64993.4892|730.07|"IRAN"
146575|64991.7120|7229.84|"ARGENTINA"
103192|64975.2474|2793.18|"INDIA"
135683|64973.3238|7799.29|"CHINA"
31940|64972.7500|5846.50|"INDIA"
141211|64970.1008|6332.02|"RUSSIA"
5309|64969.4200|3030.68|"ETHIOPIA"
103412|64963.8990|8257.75|"CANADA"
95533|64961.8648|7109.55|"JAPAN"
98159|64945.0900|5106.45|"ARGENTINA"
131737|64943.6130|6103.38|"ARGENTINA"
56540|64943.3653|-815.25|"CHINA"
49526|64942.3926|8253.78|"RUSSIA"
114275|64936.2252|2878.21|"ETHIOPIA"
104305|64934.0985|4590.30|"RUSSIA"
82171|64925.7320|8444.84|"RUSSIA"
147466|64922.2812|9245.68|"RUSSIA"
83668|64918.5350|1385.74|"IRAN"
80729|64912.0246|6353.24|"INDIA"
124975|64907.5040|9554.60|"CHINA"
147880|64903.7571|5999.54|"CHINA"
88660|64902.9420|1707.33|"IRAQ"
124037|64892.9425|2459.73|"SAUDI ARABIA"
110066|64879.0150|6440.16|"ROMANIA"
139463|64873.4265|6767.77|"ALGERIA"
4729|64872.9114|8135.26|"MOZAMBIQUE"
129043|64871.3706|19.45|"JORDAN"
119633|64869.3570|904.35|"BRAZIL"
70720|64866.9400|-970.38|"JAPAN"
111469|64860.8000|9297.72|"JAPAN"
102766|64854.7134|4301.60|"UNITED STATES"
117677|64852.4484|-695.62|"ETHIOPIA"
28174|64849.4842|9362.57|"MOROCCO"
26398|64846.2680|-770.65|"UNITED STATES"
160|64843.7292|4363.17|"JORDAN"
70022|64841.7051|5325.56|"IRAQ"
97553|64837.0000|3834.19|"ARGENTINA"
90173|64835.7856|1692.84|"JORDAN"
114416|64832.6800|-897.81|"FRANCE"
117094|64815.2820|9433.54|"EGYPT"
70294|64815.0247|7127.60|"ALGERIA"
63980|64812.2015|9328.96|"MOROCCO"
75092|64809.5592|4126.54|"UNITED STATES"
84961|64803.3672|7276.10|"INDIA"
59581|64801.1701|6968.44|"UNITED KINGDOM"
73210|64792.7330|685.61|"FRANCE"
5140|64792.0314|-959.54|"CHINA"
8764|64790.9262|4633.91|"JORDAN"
71195|64790.7976|8053.12|"INDONESIA"
64333|64786.2100|9584.60|"EGYPT"
132793|64784.7040|3513.97|"VIETNAM"
28039|64781.8500|6622.32|"INDONESIA"
33896|64781.2242|-476.86|"MOROCCO"
62483|64780.7180|9095.08|"UNITED STATES"
91867|64779.8196|2133.25|"UNITED STATES"
17129|64774.4200|5718.43|"UNITED KINGDOM"
76085|64774.2044|8504.07|"UNITED KINGDOM"
32107|64773.7840|9707.37|"INDONESIA"
117604|64771.9975|3422.86|"GERMANY"
57349|64771.8824|3708.07|"CANADA"
139934|64764.1379|5447.25|"ROMANIA"
4505|64762.5120|5408.72|"ALGERIA"
16835|64754.5422|5652.05|"INDONESIA"
17903|64747.8984|5905.52|"MOROCCO"
129320|64743.0237|8228.90|"BRAZIL"
57253|64742.0928|6962.53|"PERU"
27379|64738.5739|6591.02|"EGYPT"
85220|64736.7782|3208.27|"INDIA"
15049|64734.0800|6537.57|"EGYPT"
50749|64733.9849|7074.72|"EGYPT"
116866|64733.4720|5111.70|"MOZAMBIQUE"
61072|64722.0016|512.46|"SAUDI ARABIA"
27235|64720.1280|4255.56|"UNITED STATES"
35996|64717.2020|5942.02|"CHINA"
36137|64715.6763|1874.09|"UNITED KINGDOM"
114424|64712.9088|7330.70|"IRAQ"
46007|64704.9378|7880.67|"RUSSIA"
138586|64702.8375|22.12|"IRAQ"
21188|64700.2016|7934.77|"MOROCCO"
19174|64694.4816|7234.58|"UNITED KINGDOM"
128704|64693.9115|-950.78|"MOZAMBIQUE"
35045|64683.9312|8077.91|"PERU"
65482|64675.2930|9871.83|"ROMANIA"
109477|64669.8706|3563.66|"ALGERIA"
117715|64668.8427|7026.33|"PERU"
127571|64664.9067|6575.55|"UNITED KINGDOM"
41437|64658.8226|-875.04|"PERU"
79288|64655.3080|6952.31|"IRAN"
73126|64654.6936|7322.00|"INDIA"
134584|64642.7474|3100.04|"INDONESIA"
132493|64631.4102|8000.34|"ARGENTINA"
23650|64623.0312|6214.31|"KENYA"
76652|64620.9440|2605.18|"KENYA"
75452|64620.4458|9157.58|"EGYPT"
5687|64619.3209|5447.16|"KENYA"
6731|64618.6788|7639.55|"BRAZIL"
131482|64618.5870|1426.61|"INDIA"
6568|64618.0992|4514.95|"RUSSIA"
63010|64615.5891|6664.41|"ETHIOPIA"
85384|64614.3088|8286.55|"JAPAN"
125881|64609.7911|6030.80|"JAPAN"
48146|64609.5273|1543.75|"MOROCCO"
26740|64607.7492|2628.13|"SAUDI ARABIA"
102691|64604.2525|3734.15|"INDONESIA"
77030|64602.2779|-438.44|"JAPAN"
97807|64602.1097|6182.01|"CHINA"
51481|64601.3892|7514.38|"JORDAN"
94993|64601.0820|8599.22|"CANADA"
63686|64597.4020|9014.31|"MOZAMBIQUE"
36773|64595.7198|878.52|"ARGENTINA"
48445|64592.6402|-375.19|"IRAN"
64951|64572.1560|3073.30|"GERMANY"
69878|64569.3933|2713.51|"GERMANY"
119071|64558.9122|8319.62|"ROMANIA"
96301|64552.5216|7343.29|"VIETNAM"
119867|64551.3414|9383.06|"ETHIOPIA"
72736|64550.8704|5747.06|"ROMANIA"
64786|64546.8464|6341.07|"CHINA"
131414|64545.2082|-150.78|"SAUDI ARABIA"
34573|64545.0533|9248.50|"MOZAMBIQUE"
97987|64541.3850|8815.93|"FRANCE"
41213|64539.8474|5841.42|"ROMANIA"
147782|64538.7039|-480.02|"INDONESIA"
122162|64523.6592|1465.15|"KENYA"
99272|64521.4725|9656.06|"MOROCCO"
106250|64508.8950|3564.50|"ROMANIA"
37519|64507.9638|4082.05|"MOROCCO"
42850|64502.4060|5311.41|"MOZAMBIQUE"
65422|64499.4360|7473.29|"UNITED STATES"
1999|64494.6584|-117.85|"BRAZIL"
72947|64476.0836|6283.82|"IRAN"
109030|64473.0960|269.57|"FRANCE"
42625|64469.5200|5947.07|"UNITED KINGDOM"
26917|64466.2868|9923.03|"MOZAMBIQUE"
47689|64459.1570|5231.14|"FRANCE"
27008|64458.9250|2940.77|"JORDAN"
25426|64449.5901|303.05|"IRAQ"
50263|64449.1856|3083.95|"IRAQ"
146773|64442.3448|6929.79|"KENYA"
69571|64438.6752|8496.87|"ALGERIA"
41269|64431.8337|956.11|"INDONESIA"
30709|64430.8759|6245.96|"MOROCCO"
26005|64418.0872|6681.89|"FRANCE"
120364|64413.7746|588.52|"KENYA"
109702|64406.6474|31.20|"ARGENTINA"
85031|64395.6824|5426.08|"BRAZIL"
44899|64391.2021|7265.71|"RUSSIA"
135955|64380.3160|6521.75|"EGYPT"
148733|64377.1800|-135.71|"ARGENTINA"
67955|64373.7986|7980.45|"RUSSIA"
113749|64368.5407|2217.44|"CANADA"
76738|64361.4594|6478.90|"UNITED STATES"
65995|64360.6380|6333.46|"INDIA"
145727|64359.3600|312.82|"RUSSIA"
76798|64357.0176|9208.99|"PERU"
68927|64356.2370|2632.51|"INDONESIA"
105908|64354.2958|2620.50|"UNITED KINGDOM"
128746|64346.9365|-103.53|"JORDAN"
131974|64340.6932|3475.53|"VIETNAM"
144133|64327.0134|4433.80|"INDIA"
29789|64326.3702|8695.88|"RUSSIA"
28729|64324.9431|3554.76|"ETHIOPIA"
10675|64321.5496|3750.20|"ETHIOPIA"
87149|64317.9452|5344.66|"PERU"
2669|64315.5306|689.59|"MOZAMBIQUE"
83611|64314.2400|3129.95|"PERU"
11593|64306.5390|672.65|"CANADA"
34897|64301.3504|8773.34|"INDONESIA"
110296|64293.7190|2765.08|"JAPAN"
142601|64289.8800|8208.98|"FRANCE"
51472|64287.0316|9275.63|"MOROCCO"
90634|64280.0457|1691.45|"CHINA"
96979|64277.7856|6773.38|"ETHIOPIA"
122566|64273.8084|8794.08|"SAUDI ARABIA"
79430|64244.4944|6811.05|"ETHIOPIA"
140992|64241.3704|9959.32|"MOROCCO"
73048|64238.3973|4987.57|"ALGERIA"
19483|64237.6350|6833.12|"ALGERIA"
22678|64236.6250|9444.47|"INDONESIA"
128828|64229.4450|-202.25|"SAUDI ARABIA"
55024|64228.0860|1517.01|"UNITED KINGDOM"
24158|64227.9274|5226.87|"MOROCCO"
120796|64221.6884|1508.55|"PERU"
50498|64215.9360|6664.33|"ARGENTINA"
28576|64213.8480|2409.59|"GERMANY"
29953|64203.8376|448.97|"INDIA"
43783|64200.6076|1420.55|"RUSSIA"
64136|64197.5303|1176.41|"CHINA"
4570|64194.3325|8543.41|"ETHIOPIA"
125534|64192.7616|1114.29|"CHINA"
9563|64190.4096|722.69|"CANADA"
114934|64187.2890|7717.86|"INDIA"
136274|64186.7586|5901.48|"FRANCE"
26678|64180.2954|3536.37|"UNITED STATES"
103174|64179.8172|3180.50|"UNITED KINGDOM"
142378|64177.8632|5375.82|"RUSSIA"
47906|64173.2775|-9.55|"JAPAN"
21640|64169.8628|305.28|"KENYA"
99605|64167.5643|4027.96|"IRAQ"
125614|64166.8120|3659.36|"INDIA"
101375|64166.2840|1731.01|"RUSSIA"
43510|64166.0382|1385.55|"ARGENTINA"
38213|64160.6321|4926.72|"INDONESIA"
142729|64160.0968|2654.83|"IRAN"
97853|64144.0780|3359.91|"EGYPT"
88076|64134.8010|1794.14|"INDONESIA"
5788|64133.0050|-854.94|"CHINA"
24637|64132.8160|4187.60|"FRANCE"
51221|64120.8960|7338.24|"UNITED STATES"
47362|64118.6431|1186.90|"EGYPT"
119335|64114.0452|7848.57|"ETHIOPIA"
97768|64112.9690|1379.44|"MOROCCO"
115496|64107.6492|6909.75|"PERU"
112204|64106.7790|3074.21|"SAUDI ARABIA"
108070|64106.0038|1026.33|"SAUDI ARABIA"
86723|64103.2302|8568.60|"ALGERIA"
134044|64102.9699|1864.23|"RUSSIA"
101824|64101.5520|-963.70|"VIETNAM"
110284|64099.2933|7475.60|"ETHIOPIA"
9980|64098.8338|7214.85|"UNITED STATES"
61061|64086.3595|1223.21|"RUSSIA"
149380|64083.7440|6671.56|"PERU"
35047|64082.9475|1694.25|"MOZAMBIQUE"
28693|64076.4896|1428.38|"ALGERIA"
140296|64065.6704|3819.18|"INDONESIA"
53038|64063.7248|9493.22|"FRANCE"
115696|64061.9826|9058.38|"UNITED STATES"
83080|64056.6000|4881.50|"CANADA"
76711|64052.8535|9032.19|"IRAQ"
78872|64052.0700|1686.14|"ALGERIA"
77392|64051.8427|6896.13|"ROMANIA"
45826|64048.0532|9727.81|"PERU"
117899|64047.3554|-205.11|"INDIA"
116747|64027.6630|4582.41|"KENYA"
61336|64021.6200|4645.81|"IRAN"
112154|64018.1250|4069.74|"ETHIOPIA"
52849|64016.9075|1834.73|"KENYA"
145754|64003.6896|-982.10|"ETHIOPIA"
103109|64001.2422|3473.06|"SAUDI ARABIA"
64198|63986.6155|9164.46|"ARGENTINA"
13745|63986.5719|9922.63|"JAPAN"
45886|63976.7020|2772.18|"RUSSIA"
110998|63968.0402|8682.23|"CHINA"
29426|63967.4244|4913.73|"VIETNAM"
123905|63966.0021|1236.38|"MOZAMBIQUE"
138704|63955.4400|3867.00|"PERU"
91354|63950.2974|1313.48|"RUSSIA"
145186|63947.0856|6478.99|"RUSSIA"
4759|63941.0016|7461.80|"IRAN"
48170|63937.2810|2583.51|"RUSSIA"
145651|63935.6631|2624.35|"INDONESIA"
113707|63932.4640|7607.19|"UNITED STATES"
87874|63931.4320|6150.86|"GERMANY"
40927|63930.3282|9396.72|"EGYPT"
37930|63927.7456|5362.72|"PERU"
122464|63926.9580|5603.36|"ROMANIA"
64889|63906.3344|2985.39|"ALGERIA"
103519|63903.6392|7354.86|"KENYA"
55208|63903.0038|-69.27|"INDIA"
46333|63901.2528|8330.14|"ROMANIA"
20986|63896.2093|9076.63|"PERU"
19942|63896.1370|-705.05|"CHINA"
64366|63885.6378|1858.11|"VIETNAM"
97817|63877.9680|7894.38|"CHINA"
122824|63877.6976|8585.61|"ETHIOPIA"
7006|63869.5142|4604.61|"CHINA"
52702|63863.6128|1081.29|"VIETNAM"
40313|63860.4648|3652.90|"SAUDI ARABIA"
88844|63858.6720|8595.78|"CHINA"
5696|63853.7040|-367.58|"MOROCCO"
134135|63842.8970|3454.60|"CHINA"
128374|63841.9983|3886.71|"VIETNAM"
92257|63839.9460|6583.62|"RUSSIA"
14753|63834.0297|3361.13|"ETHIOPIA"
77191|63826.8750|2492.45|"KENYA"
36547|63808.5400|6540.64|"UNITED STATES"
82298|63803.6544|6137.22|"CANADA"
134708|63797.8230|8740.67|"ALGERIA"
68944|63797.8032|6280.95|"ETHIOPIA"
100742|63791.5887|6849.73|"INDONESIA"
23434|63789.1371|6096.73|"JAPAN"
55561|63784.6902|4193.26|"CANADA"
98003|63782.2904|405.62|"INDONESIA"
59185|63778.8456|3269.72|"RUSSIA"
109417|63776.6810|509.40|"FRANCE"
124453|63776.1960|895.84|"ETHIOPIA"
4336|63771.4696|192.69|"RUSSIA"
32905|63769.8816|7033.71|"IRAQ"
101828|63768.4810|-987.41|"CHINA"
59830|63767.8350|1046.86|"INDONESIA"
82711|63763.3350|8280.62|"IRAQ"
102466|63759.5556|6116.35|"ARGENTINA"
46720|63759.3488|5722.88|"IRAQ"
102224|63758.8840|8000.06|"KENYA"
21116|63753.6780|1364.50|"ETHIOPIA"
112013|63748.7784|7354.93|"INDONESIA"
127307|63742.8610|6959.39|"JAPAN"
10709|63741.0535|1060.61|"FRANCE"
33560|63734.3842|8727.06|"UNITED KINGDOM"
10298|63734.0488|-541.32|"MOZAMBIQUE"
85649|63733.6248|4062.07|"INDIA"
53150|63719.3382|8720.73|"JORDAN"
72035|63718.1766|1602.87|"JAPAN"
58841|63717.6335|3964.64|"CANADA"
10912|63713.7600|4568.66|"EGYPT"
79403|63713.3672|1481.85|"CANADA"
132442|63709.7030|2237.40|"EGYPT"
39107|63696.4887|9296.17|"ETHIOPIA"
47137|63695.5635|8572.93|"INDONESIA"
124513|63682.5195|-128.15|"MOROCCO"
87467|63680.8758|-435.64|"ETHIOPIA"
111365|63670.7624|-354.20|"CHINA"
57647|63656.9458|1492.78|"INDONESIA"
58|63652.4192|6478.46|"JORDAN"
56822|63635.1520|5610.71|"INDONESIA"
137317|63630.4825|9597.43|"BRAZIL"
105151|63623.4318|4973.74|"INDONESIA"
22106|63620.8424|9246.82|"JORDAN"
139936|63618.8652|327.32|"INDONESIA"
70739|63617.2840|7283.23|"CHINA"
62623|63612.7125|-47.38|"IRAN"
89842|63612.6480|5755.52|"INDIA"
109789|63609.9912|3582.48|"RUSSIA"
128437|63609.3488|7827.10|"UNITED STATES"
135718|63608.2583|414.23|"PERU"
18841|63606.0573|9608.91|"ALGERIA"
24937|63604.8960|1247.66|"PERU"
123010|63596.9100|4574.69|"CHINA"
46765|63596.6640|8242.56|"UNITED KINGDOM"
129158|63588.5886|4594.72|"SAUDI ARABIA"
87455|63578.5776|3458.35|"UNITED KINGDOM"
116180|63572.6430|6298.96|"ARGENTINA"
26335|63571.3530|6177.19|"ARGENTINA"
59104|63569.8756|6295.82|"RUSSIA"
81268|63567.2205|1491.67|"INDIA"
105103|63567.2160|3919.22|"ETHIOPIA"
56377|63561.6864|9608.93|"GERMANY"
25126|63559.1894|4190.14|"IRAQ"
43400|63558.3584|-199.74|"VIETNAM"
54488|63552.5394|5288.19|"ARGENTINA"
97021|63549.9654|-122.09|"RUSSIA"
99763|63546.0925|2488.29|"VIETNAM"
81523|63538.7452|6382.65|"FRANCE"
65012|63528.0728|5539.27|"ETHIOPIA"
127424|63522.6988|5675.34|"JORDAN"
22603|63521.5711|4392.71|"JORDAN"
36730|63519.3368|3897.78|"ARGENTINA"
84704|63516.8372|2597.63|"JORDAN"
18488|63511.6500|7611.03|"MOZAMBIQUE"
55462|63511.4101|2076.79|"BRAZIL"
133954|63504.4336|2000.55|"JAPAN"
138125|63503.2000|3011.62|"IRAQ"
55324|63497.3902|9754.81|"CANADA"
24374|63496.9962|4070.50|"VIETNAM"
14344|63490.7213|-211.88|"RUSSIA"
56000|63490.6916|3592.92|"JORDAN"
98429|63488.3688|4375.57|"CANADA"
63350|63483.6752|-207.44|"INDONESIA"
147695|63483.0990|792.73|"SAUDI ARABIA"
41465|63483.0927|7601.93|"ALGERIA"
33977|63482.6268|4039.48|"KENYA"
88775|63469.5600|2361.36|"MOROCCO"
31159|63460.9500|1470.52|"ALGERIA"
137069|63459.0000|6345.24|"RUSSIA"
99887|63454.1832|6668.96|"ARGENTINA"
127330|63447.6292|3267.84|"BRAZIL"
86881|63445.9392|-41.29|"ETHIOPIA"
147523|63443.0600|9836.79|"MOROCCO"
50644|63440.6022|297.29|"SAUDI ARABIA"
126230|63440.5058|4875.73|"MOZAMBIQUE"
132397|63432.0560|1003.32|"ROMANIA"
48856|63430.0120|3752.72|"SAUDI ARABIA"
72595|63427.9775|4604.58|"BRAZIL"
3019|63425.8800|470.86|"MOZAMBIQUE"
